53.69153102869123, 10.570799169810845, 58500
51.21419840422906, 14.925610109653782, 8500
54.041338693093884, 12.951841173626892, 58500
48.5850044064654, 13.322252919856503, 8500
49.71979571109113, 6.5543698182851715, 8500
51.039603076314805, 13.832489418223261, 8500
52.47248695474432, 7.067212978769261, 8500
50.852295107114074, 12.818057426742708, 8500
51.83705359477946, 6.7316443165822815, 8500
53.37443257754082, 7.2521105465486215, 8500
49.74420149254717, 8.427049876917483, 58500
48.029894026904906, 7.775629933684357, 8500
54.36983871350674, 10.21173362633951, 8500
47.81399938572362, 12.12212275123676, 8500
49.741691883247874, 9.953798896413726, 8500
52.436107728148826, 12.512125521133585, 8500
50.775506383558685, 7.989049845063604, 58500
48.66552251555615, 9.390066873544223, 58500
50.97040302744866, 11.830447136647466, 58500
51.81365864729245, 9.271574034764873, 58500
52.18959028755837, 11.614628015180404, 8500
54.73484363956224, 9.368398351250523, 8500
51.860988266055784, 12.176561770985781, 8500
48.63768738287726, 11.56176007866259, 58500
47.75968443414109, 10.250601897180816, 8500
52.394059984426725, 10.00993128083801, 58500
50.55342668393282, 9.617172915202227, 8500
47.63065521004958, 9.44885737049192, 8500
53.43014246932197, 8.30345745339399, 58500
52.52286105747932, 7.433518215769288, 8500
52.1654917691223, 13.807463151776169, 58500
51.80651930446085, 7.676054406126855, 58500
49.954353347281476, 10.933863318549346, 58500
48.52871554037768, 8.237720270066088, 58500
49.18726229224528, 6.923863109224868, 8500
47.631262643205005, 9.249196371221723, 8500
51.16037625179061, 6.6219750102398764, 58500
