40.87294948703822, 35.311746513250064, 15.0
38.81477719852663, 43.003123779575986, 47.5
53.699802722645074, 22.303746168692165, 15.0
51.509125397445075, 19.80270905273828, 47.5
38.004793202892905, 41.04205612628147, 15.0
42.82736137658413, 12.648947432958433, 47.5
36.044703461142525, 32.68547152353522, 15.0
48.695303036302384, 6.103570949821823, 15.0
42.64622825756671, -2.176822408295457, 47.5
41.48335482237287, 2.3314090554367377, 15.0
46.07298394258344, 6.101676694538334, 15.0
36.27742248902651, 33.831904970887194, 15.0
43.6720746940115, 1.6836179894625647, 47.5
63.709525928191255, 20.124461682034504, 15.0
59.88918578856408, 11.001470769704326, 15.0
53.911501035859594, -2.1896674283453543, 47.5
44.711857506676665, -0.6313965993462723, 15.0
38.095618515287846, 37.1053838384678, 15.0
48.63059103225479, 30.13033202756739, 15.0
55.34270783344415, 8.459315922786384, 15.0
34.83018264634889, 33.51360294586675, 47.5
54.106992651245456, 28.408146572948116, 15.0
41.52185766083709, -0.8630219350021752, 15.0
47.3330757858118, 7.212399815539285, 47.5
46.27515864670381, 17.664029601784517, 15.0
47.98068844083394, 9.868907593545082, 47.5
48.29626228306061, 37.55961384015007, 47.5
60.2698142370912, 23.008939422242353, 15.0
38.77745653128206, 40.397989441648214, 15.0
47.77544930888514, 20.308575804006498, 15.0
47.11853036326772, 21.764410618659934, 15.0
58.286529804615185, 15.5244147884528, 15.0
48.935544935832546, 11.940658060530213, 15.0
50.13666171296887, 30.521194753373578, 47.5
50.65276929635412, 13.496955550429746, 47.5
43.22355620353385, -3.0334921133680153, 15.0
37.47088425534961, 36.84419980253055, 15.0
48.130110981775594, 38.29657848170575, 15.0
49.04950903014584, 2.328194220676345, 47.5
41.875621778978044, -4.525151962149555, 15.0
43.987571295396805, 20.337460870477916, 47.5
51.67647219157166, 0.6926295192293774, 47.5
59.32151643361623, 24.617187892875478, 15.0
41.55745465407839, 15.440431935849574, 15.0
38.55316030180569, -4.11657000251683, 15.0
50.49962034007442, 26.149920260817556, 15.0
41.20047797907207, 36.2020225045311, 47.5
53.65984960496412, 20.404829724257148, 15.0
48.26439406763119, -2.2593273148006974, 47.5
49.116683375846655, 28.367653504145434, 15.0
41.072514416715826, 40.90058366895893, 15.0
65.46016815811029, 22.024982808449465, 15.0
48.65384891250281, 14.04834636887423, 47.5
37.396113000747015, 33.971111176664316, 15.0
42.5559538409314, 26.351552462059033, 15.0
49.87644368218926, 28.40565809146037, 15.0
41.89090223531437, 23.02892399935857, 15.0
44.80254117625699, 33.56075682301127, 47.5
44.767326088808524, 24.72425859005425, 47.5
36.61008248920104, -4.50957520471775, 15.0
38.57320500378355, 38.70419289823107, 47.5
41.37718412814609, 27.53805416497849, 47.5
50.82856396635216, 6.666313947393196, 47.5
45.70009048685228, 1.2218719800307059, 15.0
62.49034018026901, 29.595653930949165, 15.0
59.15066545499877, 15.100885300446903, 15.0
37.47571654340439, 43.63677612909191, 15.0
43.211361998230856, 3.168685217638633, 15.0
40.38257267412055, 29.510541984638166, 47.5
35.158475608542204, -2.957177587719899, 15.0
51.417714324140434, 16.611504579365384, 47.5
39.81618570178966, 32.99085142103345, 47.5
47.135547438463924, 11.333088484765618, 15.0
41.33508040148048, 1.619449839211422, 47.5
50.59987234151547, 28.271466519918256, 47.5
51.92078234320637, 29.12295913854008, 15.0
45.755293495717034, 22.846443977313474, 15.0
46.861126565526185, 31.89359081207256, 15.0
39.781124177622395, -8.380182175297053, 47.5
55.80975144403522, 23.223996793039532, 15.0
50.984983564666585, 21.27608135240394, 47.5
41.09227471016226, 19.834380319423364, 47.5
42.41293265235527, -6.60530242147918, 15.0
39.62160060857265, 39.412437827668384, 15.0
56.335967876564744, -2.987109774903083, 15.0
37.9558222387618, 23.684857598264436, 15.0
56.12468099396216, 9.714128114223197, 47.5
44.569603908313326, 25.752633308830095, 47.5
53.990243324140934, 22.839759158880856, 15.0
54.57537652334103, -1.3358098327717205, 15.0
45.22668250432233, 13.856500441502416, 47.5
43.23755650267381, 5.838106532060898, 47.5
53.20008714849726, -6.269835956772954, 15.0
52.47733582753296, 13.242154501943133, 15.0
47.004299095534286, 37.40019916387263, 15.0
45.173388956122196, 21.832358530806722, 15.0
60.9369595391367, 28.069561374440188, 15.0
47.10384169064422, -1.6486835924967913, 15.0
46.643009419758755, 15.501901744958976, 15.0
50.950916588827404, -2.3163208705133704, 47.5
36.651638193770424, 37.52548009031628, 47.5
44.94409509681047, 35.239894808313394, 15.0
60.54619067966447, 17.0670516188053, 15.0
